"item_id","root_id","relative_path","theme","doc_class","canonical_target","proposed_action","output_allowed_here","integrated_in_final","archive_allowed"
"ITEM-000058","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P59B2_URGENT_SIMPLIFIED_ONE_TAB_AND_VIPALGOS_FIX_20260620\P59B2_URGENT_SIMPLIFIED_ONE_TAB_AND_VIPALGOS_FIX.zip","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000059","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723\P079_CONTRACT_FIELD_SELECTION_WORKBENCH.csv","CDC_CONTRACT","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000060","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723\P079_BLOCKERS_AND_REVIEW_RULES.csv","CDC_CONTRACT","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000061","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723\P079_REQUIRED_OUTPUTS_MATRIX.csv","CDC_CONTRACT","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000062","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723\P079_HUMAN_REVIEW_QUEUE.csv","CDC_CONTRACT","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000063","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723\P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_REPORT.md","CDC_CONTRACT","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000064","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723\MANIFEST_P079.json","CDC_CONTRACT","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000065","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723\FIELD_SELECTION_DRAFTS_READONLY\P079_FIELD_SELECTION_apps_script_other.md","CDC_CONTRACT","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000066","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723\FIELD_SELECTION_DRAFTS_READONLY\P079_FIELD_SELECTION_decision_journal.md","CDC_CONTRACT","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000067","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723\FIELD_SELECTION_DRAFTS_READONLY\P079_FIELD_SELECTION_gpt_response_intake.md","CDC_CONTRACT","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000068","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723\FIELD_SELECTION_DRAFTS_READONLY\P079_FIELD_SELECTION_lexique_kb.md","CDC_CONTRACT","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000069","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723\FIELD_SELECTION_DRAFTS_READONLY\P079_FIELD_SELECTION_reference_docs.md","CDC_CONTRACT","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000070","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723\FIELD_SELECTION_DRAFTS_READONLY\P079_FIELD_SELECTION_runtime_metadata.md","CDC_CONTRACT","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000071","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723\FIELD_SELECTION_DRAFTS_READONLY\P079_FIELD_SELECTION_sheets_exports.md","CDC_CONTRACT","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000072","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723\FIELD_SELECTION_DRAFTS_READONLY\P079_FIELD_SELECTION_webapp_ui.md","CDC_CONTRACT","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000073","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P59C_PY_BENCHMARK_ONE_TAB_SHEETS_LIVE_LAYER_DEV_PACK_20260620\P59C_PY_BENCHMARK_ONE_TAB_SHEETS_LIVE_LAYER_DEV_PACK.zip","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000074","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923\P079B_FIELD_REVIEW_WORKING_COPY.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000075","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923\P079B_RULE_REVIEW_WORKING_COPY.csv","INSTRUCTIONS_GOVERNANCE","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_INSTRUCTIONS_GOVERNANCE_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000076","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923\P079B_OUTPUT_REVIEW_WORKING_COPY.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000077","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923\P079B_DOMAIN_DECISION_WORKING_COPY.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000078","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923\P079B_HUMAN_REVIEW_INSTRUCTIONS.md","INSTRUCTIONS_GOVERNANCE","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_INSTRUCTIONS_GOVERNANCE_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000079","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923\P079B_HUMAN_REVIEW_WORKING_COPY_REPORT.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000080","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923\MANIFEST_P079B.json","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000081","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923\DOMAIN_REVIEW_SHEETS\P079B_REVIEW_apps_script_other.md","ARCHITECTURE_MIGRATION","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_ARCHITECTURE_MIGRATION_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000082","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923\DOMAIN_REVIEW_SHEETS\P079B_REVIEW_decision_journal.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000083","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923\DOMAIN_REVIEW_SHEETS\P079B_REVIEW_gpt_response_intake.md","PROMPT_GEM_WORKFLOW","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000084","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923\DOMAIN_REVIEW_SHEETS\P079B_REVIEW_lexique_kb.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000085","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923\DOMAIN_REVIEW_SHEETS\P079B_REVIEW_reference_docs.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000086","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923\DOMAIN_REVIEW_SHEETS\P079B_REVIEW_runtime_metadata.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000087","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923\DOMAIN_REVIEW_SHEETS\P079B_REVIEW_sheets_exports.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000088","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923\DOMAIN_REVIEW_SHEETS\P079B_REVIEW_webapp_ui.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000089","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424\P079D_DOMAIN_DECISION_PACK.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000090","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424\P079D_FIELD_DECISION_PACK.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000091","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424\P079D_RULE_DECISION_PACK.csv","INSTRUCTIONS_GOVERNANCE","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_INSTRUCTIONS_GOVERNANCE_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000092","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424\P079D_OUTPUT_DECISION_PACK.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000093","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424\P079D_P080_GATE_STATUS.csv","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000094","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424\P079D_HUMAN_SIGNOFF_INSTRUCTIONS.md","INSTRUCTIONS_GOVERNANCE","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_INSTRUCTIONS_GOVERNANCE_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000095","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424\P079D_CONTROLLED_REVIEW_DECISION_PACK_REPORT.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000096","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424\MANIFEST_P079D.json","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000097","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424\DOMAIN_DECISION_BRIEFS\P079D_DECISION_BRIEF_apps_script_other.md","ARCHITECTURE_MIGRATION","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_ARCHITECTURE_MIGRATION_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000098","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424\DOMAIN_DECISION_BRIEFS\P079D_DECISION_BRIEF_decision_journal.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000099","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424\DOMAIN_DECISION_BRIEFS\P079D_DECISION_BRIEF_gpt_response_intake.md","PROMPT_GEM_WORKFLOW","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000100","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424\DOMAIN_DECISION_BRIEFS\P079D_DECISION_BRIEF_lexique_kb.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000101","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424\DOMAIN_DECISION_BRIEFS\P079D_DECISION_BRIEF_reference_docs.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000102","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424\DOMAIN_DECISION_BRIEFS\P079D_DECISION_BRIEF_runtime_metadata.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000103","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424\DOMAIN_DECISION_BRIEFS\P079D_DECISION_BRIEF_sheets_exports.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000104","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424\DOMAIN_DECISION_BRIEFS\P079D_DECISION_BRIEF_webapp_ui.md","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000105","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P59C_ROOT_REBASE_20260621_010429\P59C_ROOT_REBASE_SUMMARY.json","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-000106","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P59C_COMMIT_GATE_20260621_010714\P59C_COMMIT_GATE_SUMMARY.json","SHEETS_COCKPITS","EVIDENCE_EXPORT_RESIDUAL","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","CHECK_INTEGRATION_THEN_ARCHIVE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
